82 in Englands successful campaignWhen Gunn became the first woman accepted into the Nottinghamshire academy (she now plays for Warwickshire) most of her time off the field was spent as a lab rat To correct a quirk where her right arm comes out before coming past her ear  rather than the conventional wheel-like motion of most bowlers  she was ordered by coaches to run through the academy corridors and simulate bowling while pressed up against the wall,3
" This, they believe, would stop her arm from moving out It did not work",2
" It was the stupidest thing, she says In a normal situation, the walls obviously not there, is it? Great idea that wasWhen she was called in 2012 (then cleared within two months) she underwent tests at Loughborough and the University of Western Australia  an institution that has saved the careers of many, including Muttiah Muralitharan  carried out alongside match footage to ensure she was bowling completely",3
" It found that Gunns right-arm hyper-extended by 14 degrees Coupled with her initial outward movement, it gave the illusion of chucking",2
" The greatest flex in her action  when she bowls a rare bouncer  is 10 degrees, comfortably below the ICCs limit of 15At first it really gets to you, she freely concedes",2
" I mean, I couldnt change But after being tested I know Im nowhere near The footage of me bowling in super slow-mo, it makes me sick when I see my arm go back",3
"It doesnt bother me at all now, even when the crowd shout no ball Sarah Taylor always calls me Chucky",2
" Danielle Hazell has a go at me for wearing long sleeves, saying: All chuckers wear them",1
"Gunn accepts she will hear it more this summer from opposition fans and pundits alike You would think this down-to-earth, retiring type would be bothered Shes not",3
" It just makes me laugh, though If theyre doing that, I know Im one up on them",2
Englands women have taken over as the worlds top-ranked team following a convincing and fully deserved triumph over the Black Ferns,1
" The Red Rose forwards laid the foundations of a famous win, only Englands second over their opponents on Kiwi soil, which bodes well for the forthcoming womens World Cup to be held in Ireland in August",1
"Englands haul of five tries on a damp, murky evening at the same venue as the Lions fixture against the Maori was a fitting reward for a dominant effort up front",1
" Three of the scores were the product of rolling mauls to which the hosts had no real answer At least one touring team has cracked the secret of winning a major Test match in New ZealandIt was the Red Roses who seized the early initiative with a well-taken try from the centre Emily Scarratt in the left corner with barely two minutes gone The captain, Sarah Hunter, was a constant energising force from No8 and the home side found it hard throughout to establish any kind of territorial pressureGiven the opportunity to attack from long range, however, the Black Ferns are frequently as deadly as their male counterparts",5
 A gloriously skilful chip and chase score from their talented scrum-half Kendra Cocksedge levelled the scores before the pacy Portia Woodman intercepted an attempted pass from Scarratt to outsprint the retreating cover from 60 metres,1
"Remarkably, New Zealand could not score any further points until the 78th minute of the game as England took increasing control, thanks partly to their shrewd kicking game Abbie Scott was duly credited with the first of Englands close-range tries but, with the scores level at 14-14 at half-time, it was a contest still awaiting a decisive intervention",2
A key moment arrived within three minutes of the restart when a well-worked lineout move resulted in Katy McLean putting Lydia Thompson over in the right corner The all-action Marlie Packer soon claimed a fourth score before replacement Vicky Fleetwood touched down beneath a heap of bodies to record Englands fifth try,2
"New Zealand did claim a late consolation but could not prevent England securing their first victory anywhere in this fixture since 2012 A delighted Hunter revealed the forwards had talked before the game about emulating Englands men, who beat the All Blacks in New Zealand in 2003 prior to lifting the World Cup later that same year",2
" Were by no means the finished article but it does send a statement and well take confidence from coming to such a tough place and winning, said Hunter Everyone did their job from numbers one to 23",2
"Hunters own performance drew particular praise from Englands head coach, Simon Middleton, whose side have also defeated Australia and Canada in this months international series as they prepare to defend their World Cup title Shes a fantastic captain and a fantastic player, said Middleton",2
 Thats why shes world player of the year Were really happy and very proud,2
"New Zealand: Winiata; Woodman, Waaka, Alley (Subritzky-Nafatali, 68), Wickliffe; Brazier, Cocksedge (Sue, 67); Natua, Faamausili (capt), A Itunu, E Blackwell, Smith, Everitt, Goss, L Itunu",1
"Tries: Cocksedge, Woodman, Subritzky-Nafatali Cons: Cocksedge 2, Brazier",2
"Sin-bin: Faamausili, 36",1
"England: Waterman (E Scott, 67); Thompson, Scarratt, Burford (A Reed, 59), Wilson; McLean, Hunt (Mason, 40); Clark (Cornborough, 54), Cokayne (Fleetwood, 54), Bern (Lucas, 54), Taylor, A Scott, Mathews, Packer (Noel-Smith, 59), Hunter (capt; Millar-Mills, 67)",1
"Tries: Scarratt, Scott, Thompson, Packer, Fleetwood Cons: Scarratt 2",2
Referee: A Perrett (Australia),1
"Scotland consigned the Wallabies to a humbling 24-19 Test defeat in Sydney in front of a stunned crowd of 30,721 fans at Allianz Stadium who watched the visitors avenge two heartbreaking one-point losses to Australia in the past two years with a stirring victoryIsrael Folaus second tryscoring double in as many weeks couldnt save the Wallabies, as Scotland confirmed their status as world rugbys big improvers",2
" Up to fifth in the rankings, the Scots cashed in on a disjointed display from Michael Cheikas men",1
"As playmaker Bernard Foley admitted, the Wallabies were their own worst enemies during a dreadful first half",1
" They trailed 17-12 at the break, gifting the Scots all of their points through an early penalty goal, then an intercept try to centre Duncan Taylor and a charge-down effort from goalkicking five-eighth Finn RussellOnly Folaus two strikes kept the Wallabies in the contest Foley set both of them up for his NSW Waratahs team-mate either side of a stint in the sin bin for a late hit on Russell when Scotlands inspirational No10 broke free with some innovative counter-attack from his own quarterFirst, Foley found Folau with a long ball in one of the Wallabies rare forays deep in Scotland territory Then, on the stroke of half-time, Folau soared high above Scotland fullback Gordon Reid to reel in Foleys pinpoint crossfield kick to give the Wallabies momentum heading into the second section",5
"But despite being a man down with No8 Ryan Wilson yellow-carded a minute before half-time, the Scots refused to yield until Australia briefly snatched the lead in the 57th minute",1
" Foleys successful conversion of a desperate dive-over try from Will Genia earned the Wallabies a 19-17 advantageBut, a 50-metre try three minutes later to flanker Hamish Watson restored the visitors five-point lead and, despite several opportunities, the Wallabies were unable to find a reply to give Foley another chance to break Scottish heartsLast-gasp penalty goals from Foley had denied the Scots at the 2015 Rugby World Cup at Twickenham and again on the Wallabies spring tour last November",3
"After a moment of magic against South Africa from Zach Mercer, the captain, booked England Under-20s place in Sundays Junior World Cup final in Tbilisi, comparisons with their football counterparts were inevitable  they were not, however, wholly accurate Englands football team winning any form of World Cup understandably commands attention but this is a fifth final in a row for a side who set out without five players away with Eddie Joness senior side in ArgentinaOval ball success is sustained by England at this level and, while a rampant New Zealand stand between them and a fourth title in five years, the number of absentees makes their achievement of reaching the final in Georgia all the more impressive",3
" Mercers omission by Jones for the Argentina tour was surprising but the Australian still took with him Tom and Ben Curry, Nick Isiekwe, Joe Cokanasiga and Jack Maunder England have also suffered six injuries to their backs during the tournament in Georgia while Will Evans and Jamie Shillcock were ruled out before it startedIts that context that makes the achievement of this group such a significant one, says Dean Ryan, who took up the role of the Rugby Football Unions head of international player development last July",3
" Its that backdrop that makes it so significant Under-20 World Cups are normally framed around three or four key individuals, not a collective, but the collective of this group has been a huge success",2
" Against New Zealand, who unsurprisingly have a lot of very good individuals, this side has to be tactically very good and very collective but they have been all the way through",1
"After the footballers success, it was widely lamented that the pathway for those players to shine at senior level does not exist and while Ryan acknowledges it is also a problem within rugby, he points to the breakthrough of Tom Curry, Isiekwe and Maunder in Argentina as success storiesWatching Tom Curry last week was tremendous for us and the team here",2
" To watch him win his first cap, to watch Nick Isiekwe come on and win a lineout, Jack Maunder fire it along for [Denny] Solomona to score [the winning try]  thats fantastic for these lads because they can think: Thats how close we are",1
 Credit to Eddie for taking those playersPotentially jeopardising the current blueprint for success is a move by the Premiership to expand its A League rather than continue to send youngsters on loan to Championship clubs where they can cut their teeth against seasoned senior players,2
 The RFU is reportedly against the idea and Ryan is not convinced A League expansion is the answer,1
"Having a clear playing programme for this group is key, he says A lot of our guys have not played a huge amount of rugby prior to this World Cup The best of them are playing in the Premiership, thats great",3
 But what are the next group doing and where do they play regularly? Its obvious that some of the deficiencies is lack of game time,1
A second tier needs a combination of young and senior players You have to find something that combines that,2
" Any tournament format has to fulfil that There are times that the A League can do that, there are times that it cant",2
 The combination is key,1
"Back in the intensely hot summer of 2005, India and Pakistan played a six-match ODI series that wound its way from Kochi in the deep south to Jamshedpur in the east, before finishing in New Delhi via the western outpost of Ahmedabad With India 2-0 up in the series, Osman Samiuddin, whose The Unquiet Ones is the definitive work on Pakistans cricket history, and I took the train from Visakhapatnam to Jamshedpur",2
"One of our fellow travellers was a former India cricketer After a while, seeing the myriad emotions darting across Osmans face, he sighed and said: Go ahead, you can ask me",2
" Everyone does anyway That man was Chetan Sharma, whose decade-long career included 23 Tests, 65 ODIs, a 10-wicket haul at Edgbaston and a whirlwind ODI hundred against EnglandBut a decade after he quit the game, Sharma was remembered on the subcontinent and by fans in the diaspora for just one ball, to Javed Miandad in the Austral-Asia Cup final in Sharjah on 18 April 1986",3
" Miandad had navigated a tricky chase with some aplomb, whittling down the equation to four needed off the last ball",1
"Sharma tried for the yorker but could not land it Miandad smeared the knee-high full toss over midwicket for six, levelling the head-to-head ODI record between the two countries at eight wins apieceAt the time It was just one shot but, as the years passed, it became a festering wound in the psyche of Indian cricketers",3
" Matches against Pakistan were invariably lost, especially when they were finals played in the Middle East in front of capacity Friday crowdsIt took India nearly two decades to inter that particular ghost",2
" In March 2004, with cricket diplomacy taking centre stage, they set off on a first full tour of Pakistan in 15 years By then, the head-to-head record had skewed to 52-30 in Pakistans favour",2
" In an opening game at Karachis National Stadium, watched by millions across the globe, India piled up 349",1
" With a ball to go, Pakistan needed six to pull off the most incredible of victoriesIn one of those delicious ironies that sport often throws up, Miandad was Pakistans coach, watching like a cat ready to pounce from the dressing-room balcony",2
" But Moin Khan, the wicketkeeper who faced the final ball from Ashish Nehra, was no Miandad His wild heave did not even clear the infield In the years since, India have won 21 matches to Pakistans 20",3
"On these very pages, in the days before that 2004 series, the late Mike Marqusee had written: Cricket, like other mass spectator sports, is a magnet for meanings, a malleable metaphor And in the past, cricket between India and Pakistan has served as both a symbol of south Asian harmony and a prime example of what George Orwell called war minus the shooting",2
"The key words here are the past After the relative detente of the early years of this century, political ties have been Arctic frosty over the last decade Cricket, once seen as a builder of bridges between the two countries, is now hostage to political agendas on both sides, and there has been just one bilateral series  three ODIs in India in 2012-13  since Pakistan came to India in late 2007",3
"The current generation of cricketers has not played each other often enough to become steeped in the rivalry, or to form the sort of friendships that existed at a time when cricket showed the wayThis decade, India and Pakistan have contested just 10 ODIs (India lead 7-3) and six Twenty20 internationals  the majority of them in multi-nation tournaments such as the World Cup and Champions Trophy",2
"More than three decades ago, administrators NKP Salve, Jagmohan Dalmiya and Nur Khan fought the established order to move the World Cup out of England for the first time",1
" The dream was that India and Pakistan would contest the 1987 final at Eden Gardens in KolkataBoth teams duly topped their groups but Craig McDermotts five for 44 for Australia in Lahore and Graham Goochs 115 in Mumbai sent Imran Khan into a darkened room and a subcontinent into depressionGoing back to the World Championship of Cricket, hosted by Australia in 1985, India and Pakistan have met 12 times in 50-over tournaments featuring each of the worlds leading sides",3
" While the overall record stands at 72-52 in Pakistans favour, it is 10-2 to India in the games that matter, including 6-0 at the World CupOver the years, that statistic has come to have the same effect on Pakistani cricketers and fans as the Miandad six once did on Indians But having made the final against all odds, Pakistan, revitalised by the feisty leadership of Sarfraz Ahmed, have the look of destinys children",3
" Against a Virat Kohli-led India, who have the happy knack of finding ways to win marquee matches, they will hope that it is the spirit of Miandad, rather than the ghost of Sharma, that influences their performance",1
"Dileep Premachandran was editor-in-chief of Wisden IndiaI have always been interested in fighting sports I grew up obsessed with WWE, Fight Club is my favourite film and I remember watching Holyfield v Tyson, aged seven But, until savate (pronounced savat), I had never done so much as a kickboxing class",3
"I stumbled on savate by accident At the start of 2016, I had a lifestyle overhaul, gave up alcohol and cigarettes and started running more Soon, running wasnt enough",3
 I searched for kickboxing classes in my area and found the London savate club I had never heard of it The site called it an elegant kickboxing sport from France,3
 Kickboxing? Elegant? I was intriguedSavate combines French kicks  such as a fouett (a whip or roundhouse kick)  with English boxing,2
" There are two types of competition: combat and assaut Combat savate is full contact, in which you are looking to knock out your opponent In assaut savate, the kind practised in most UK clubs, excessive force is forbidden Yes, you aim to kick and punch your opponent, but you dont try to knock their head off, only to make contact You score points for touches and the winner is the fighter who demonstrates the best technique and control",5
 Not fearing for my face means I can think more strategically to anticipate my opponents attacks and work out how to counter them,1
" It is in equal parts a mental and a physical workoutThe fights range from three 15-minute rounds up to five two-minute rounds, with a minutes rest between rounds",3
" I was nervous at first, but when nervous energy mixes with adrenaline and becomes an exciting, fast-paced and challenging bout, it makes me want to come back for more",1
"Savate has given me some incredible opportunities In the past year, Ive passed my blue and green glove gradings, travelled to Ireland and Hungary for competitions, become a British vice-champion and joined the GB squad All without getting a single black eye",3
"How often do you train? I train twice a week, run twice a week and fit in a weights session if I can",1
 Favourite move? Fouett figure  a lovely French way of saying a kick to the head,1
"1 Find an authentic savate club Many martial artists put savate on their CV, but fewer have trained with bone fide practitioners or have ever got into the ring The Great Britain Savate Federation lists clubs with qualified instructors at savateorguk",5
2 Dont worry about being fit and flexible before starting Well-run beginner classes wont expect you to be Bruce Lee on your first night,2
 Training makes you fitter  it doesnt presuppose fitness3 Get in touch with a local savate club about watching a class to see what it is all about,2
"4 Boots are the most important piece of kit The word savate refers to the boot worn by practitioners of old It is hard to get hold of genuine savate boots in the UK, but a boxing boot without jagged edges or rough soles is similar",3
"5 Dont worry about getting your head smashed in on your first night Savate is a contact sport, but a good club wont ask you to spar until you are ready",2
"James Southwood, founder of London savate club and 2014 world championDespite only four wins, a poor percentage and three ordinary quarters against St Kilda, North Melbourne coach Brad Scott is still talking AFL finalsNorth managed only four goals in the first three quarters against the Saints on Friday night and Scott lamented they were never really in the hunt",2
"The 17-point loss, on the night they honoured club legend Brent Harvey pre-game, left the Kangaroos languishing with a 4-8 record and a percentage well under 100But they also remain just two games outside the top eight, in a year when upset results are rife",2
Its a strange season ,1
" well continue to play to win, Scott saidWere still in that group of a number of teams who still have genuine hope to play in September and thats our ambition from this point on",3
"So well keep trying to play footy thats capable of beating sides in September and well keep picking the team to win games to get enough wins to try and competeScott said the final score flattered North and they paid dearly for too many basic errors, adding they will change their training routine to work more on their skillsOne positive was second-gamer Declan Mountford, who put everything into his tag on Saints star Jack Steven and kept him quiet for much of the first half",3
"While Steven went forward late in the second term and kicked two goals, Mountford earned a big tick from Scott for his performance",1
"Scott was also pleased for ruckman Todd Goldstein, who was high among Norths best after a run of below-par formDespite failing to finish the Kangaroos off in the final term on Friday, St Kilda coach Alan Richardson was rapt with the performance",2
"They led by 42 points midway through the last quarter, but took the foot off Norths throatThe Roos kicked the last four goals to restore some respectability after only kicking that many up to three-quarter timeBut the 12",3
"17 (89)-1012 (72) win broke StKildas three-game losing streak and Richardson noted that, including the bye, they had gone a month without winningI was really proud of them, the fact they were able to play in that sort of manner, he said",3
"Our focus was not necessarily about getting our season back on track, that was an outcome of playing good footy",1
"What does our good footy look like? What does it mean for you as an individual? I reckon they had real clarity around thatNow we didnt get it done in the last quarter, but there were three quarters of positive footy, the way we want to play ",3
" theyll get belief from thatThe Saints are not yet out of trouble, but at 6-6 they remain in the top-eight hunt",2
"We definitely need to improve, theres no doubt about that, but it was a step towards getting our footy back and that was pleasing, Richardson said",1
"Veterans Leigh Montagna and Nick Riewoldt played key roles after having plenty of focus on them during the weekMontagna was nonplussed after commentator Dermott Brereton took aim at his form, while Riewoldt returned from two games out with a knee injury",2
"There is also ongoing talk about whether the former captain should keep playing beyond this seasonMontagna had a solid game off half-back, while Riewoldt was relentless with his hard runningAt the risk of sounding like a horse trainer, I think hell be better for the run, Richardson said of RiewoldtThe match review panel will look at an incident where Riewoldt lashed out in retaliation at Norths Scott Thompson and hit him across the back, but the Saints star should avoid suspensionIf Rory McIlroy was a racehorse, there would have been no logic at all in ranking him among the favourites for an event of equivalent significance to the US Open",5
" As golfs version of a performer who is lightly raced, McIlroy arrived at Erin Hills having played only 22 competitive rounds in 2017That figure increased by only two, McIlroys second-round 71 in the second major of 2017 proving insufficient to improve the damage caused by an opening round of 78",2
" McIlroy at least departed in reasonable spirits, his run of four birdies in six closing holes providing a glance back towards what the four-time major champion is capable ofIn practice I was really good, McIlroy said",2
 You play 54 holes around here before the tournament; I felt really comfortable,1
" I drove the ball well, my irons were good Everything was in good shape But you never really know until you put a card in your hand and youre under the gun a little bitRickie Fowler encountered pressure of his own, the first-round leader having reached the 11th on Friday without having dropped a shot in the tournament Fowler promptly bogeyed three holes in a row",5
" At six under, he is one from the halfway lead as held by four players Two of that group, Paul Casey and Tommy Fleetwood, are English; Brooks Koepka and Brian Harman complete the quartet Caseys prominence is remarkable given the eight he posted at the 14th in round twoThe investigative skills of Quincy are hardly necessary when determining why McIlroy missed a second US Open cut in succession This tournament has not been altogether kind to McIlroy aside from the 2011 occasion when he won it, let alone when the buildup was disrupted by fitness troubles",5
" The rib problem that upset his opening to the year provides perfect explanation for the appearance of rust at Erin Hills The equipment switch that was triggered by Nikes withdrawal from the market also inevitably adds an element of upheaval that McIlroy would ideally have done without These matters are all intrinsically linked; only by featuring at the business end of events can McIlroy perfectly attune himself to what new tools he has at his disposal, just as history shows he benefits from the confidence acquired from the very same scenarios",3
" McIlroy relishes the momentum he has thus far been denied for reasons beyond his controlIve been very light on competitive rounds, McIlroy said I think at this point in time I just need to play",3
" And I feel, even though its very disappointing to not be here on the weekend, these last two rounds will serve me well going into the summer Yesterday, coming off an injury, I was a little anxious going out there",2
" I got off to a good start but it sort of caught up with me as the round went on I think the more rounds I can play, Im hopefully going to get rid of all that stuff and hopefully strip it down to what you saw the last six holesHere is another reason for McIlroy cheer; no other player among the worlds leading group has recently embarked on a profitable run",3
 The 28-year-old is hardly lagging behind in a wider contextThe next part of the season is key for him,2
" Next weeks Travellers Championship begins a stretch of six events in eight weeks, including two major championships and one, the US PGA Championship, at the Quail Hollow venue he has previous for pulling apart Should success arrive within this period, the frustrations of the first part of 2017 will be readily forgotten Even when the major season concludes, McIlroy will not lack focus in respect of defending the FedEx Cup",3
"Im just excited to get a run of golf now, he added",1
" Im optimistic with where my game is Hopefully Ive got a lot of the bad stuff out of my system yesterday and some parts today And again, its just a matter of getting competitive rounds under my belt",3
 Im playing next week in Connecticut Ive got a nice run leading up to the Open Championship,2
" Ive got a busy summer, so Im excited to play a lot of golf I feel like thats going to help me to get back into contention and try to win some of these things",2
" Im hungry but Im not going to force it Im going to let it happen Im going to play The worst thing I can do is go and force it because thats not my gameThe key McIlroy problem on Friday was on the greens, leading to inevitable comment regarding his switch to a new putter in recent days",5
" I didnt think it was the putterIt was the guy on the end of it, he said Jason Day also failed to survive for the closing 36 holes Yet there was contrasting sentiment from the Australian Day was bemused by an aggregate of 10 over par",5
" I felt the most calm I have in a major in a long time this week, said Day after his 75 Unfortunately this didnt pan out The golf course is beautiful",3
" I just didnt executeLate on Friday, the world No1 Dustin Johnson completed a high-profile exodus from Wisconsin Johnson added a 73 to his Thursday 75, thereby missing the cut by three",3
" Only three months ago, an imperious Johnson appeared unbeatable He has since missed the Masters through a freak accident and, via different circumstances, now been forced to watch another major weekend on television I couldnt have shot any higher, Johnson said",3
 I couldnt possibly shoot any higher than I did I just struggled on the greens Its simple,3
"As McIlroy, Johnson and Day exited, Casey kept his dream of a first major win alive Its not every day you can enjoy a round with an eight on the card but Im a happy man, Casey said Casey has recorded three consecutive top-six finishes in the Masters but has only one top-10 in the US Open in 13 attempts, which came a decade ago at OakmontIt feels good, the 39-year-old said It shows what can happen if you get out of position on this course",5
 Even just trying to take my medicine is very difficult Its a good eight in the endAustralias Adam Scott also failed to progress to the weekend,3
"If Sir Michael Stoute were in better form, Id be tempted to accuse him of attempted robbery, running a proper Group horse like Thikriyaat (255) in a mere Listed contest at York today But in fairness to the Newmarket trainer, winners have not exactly been tumbling out of his yard in recent weeks; lets hope this proves a timely fillip for him ahead of Royal Ascot",3
"Ribchester was the only horse to beat Thikriyaat in his first five races, which also included a Group Three success at Glorious Goodwood He had a fibrillating heart when well beaten on his final run last season and surely needed his return to action in a handicapThere is more to come from him at the age of four and this return to a sound surface will help",3
1,1
"50 York Hurdling did not work out for the ex-Italian Azari but a return to Flat racing showed him in a pretty good light in a Wolverhampton claimer the other day Having since moved from Paul Nicholls to Tom Dascombe, he looks like he belongs at this level and has one of the better riders involved",2
2,1
"05 Musselburgh The handicapper is probably right to rate Zac Brown a better horse on sand than on turf but he still has possibilities on grass, as he showed when winning at Goodwood last time Charlie Walliss gelding faces a stiffer task here but could be up to beating the penalty2",3
"20 York Shady McCoy is of interest, now that hes back in a big field, but a wide draw is no help Heavens Guest also loves a big-field handicap and has dropped to an enticing mark His most recent effort hinted he might be on the way back and he went close from 9lb higher over this course and distance in May last year",3
"240 Sandown Tim Easterbys team seem to be running their way into form and this doesnt feel like the time to desert his Copper Knight, the winner of his last two starts He made all to defy a mark of 95 in a York handicap last time and it seems a gelding operation has made quite a difference to this one, a flop in last years Windsor Castle when with Hugo Palmer",3
"310 Musselburgh Another Easterby runner, Orions Bow, might be worth a second look",2
" The winner of five in a row for Dandy Nicholls last summer, he could be helped by this drop to five furlongs with a strong pace assured Duke Of Firenze is respected but I dont fancy his chance of picking a way through from his draw close to the stands rail, where runners will congregate in front of him through the early stages3",3
"30 York Easterby has another fair chance with Golden Apollo, carrying a penalty for a jaw-dropping performance at Pontefract on Monday that left his previous form far behind",1
 His trainer has won this race twice in the past four yearsMusselburgh 135 Donny Belle 205 Zac Brown 235 Khamaary 3,5
10 Orions Bow 345 Great Fighter 420 Magic Journey 4,3
55 Secret City 530 Sea Of GreenYork 1,2
50 Azari 2,1
20 Heavens Guest 255 Thikriyaat (nb) 3,2
30 Golden Apollo 405 Visitant 440 Knockout Blow 5,3
15 Harbour GreyBath 1,1
55 Golden Muscade 2,1
25 Subjective 300 Short Call 335 Mister Musicmaster 4,3
10 Mamnoon 445 Zambezi Queen 520 Compton PrinceSandown 210 The Big Lad 240 Copper Knight 3,5
15 Battered 350 Laidback Romeo 4,2
25 The Statesman 5,1
00 Musaahim 535 VuelaHexham 215 Bestwork 2,3
45 Enzani 320 Midnight Shot 355 Zarib 4,3
30 Petiville 505 Dica 540 Fred Le Macon 6,3
15 Fred The Foot (nap)Lingfield 550 King Kevin 620 Ya Jammeel 6,3
50 Take Shelter 720 Cartographer 750 Captain Sedgwick 820 Margherita 850 Buxted DreamLeicester 6,5
10 Pearl Noir 640 Sir Jack 7,2
10 Goodwood Crusader 7,1
40 Supersymmetry 810 Maximullius 840 Desert Cross 9,3
10 Majestic StoneThe British & Irish Lions have called up six replacements to join the tour party in New Zealand as cover for their final midweek fixtures The players  four Welsh and two Scots  will help to bolster the bench against the Chiefs in Waikato on Tuesday,2
" That will allow the coachs first-choice 23 to prepare properly for next Saturdays first Test against New ZealandWarren Gatland indicated as long ago as September he was considering calling up additional players and has decided to move before this weekends Test matches involving the home unions are completed The choices of the scrum-half Gareth Davies, the lock Cory Hill, the tight-head prop Tomas Francis, the hooker Kristian Dacey, and Scotlands centre Finn Russell and prop Allan Dell have, however, received some criticism from the England coach, Eddie JonesWith the suggestion that the Lions calls have been influenced by geography  Wales and Scotland are currently in Australasia, while England are in Argentina  Jones told the BBC: My only comment would be I would like to see it picked on merit rather than geographical proximityWith Stuart Hogg invalided out of the tour and with Owen Farrell and Courtney Lawes unavailable, the Lions would otherwise have had to ask several of their potential Test 23 to double up next week, had they stuck with only their existing tour members",5
"Several replacements were also summoned in the later stages of the 2013 tour, with one of them, Alex Corbisiero, going on to score a try in the decisive third Test win against Australia in Sydney In addition to the game against the Chiefs in Hamilton, the Lions are due to face the Hurricanes in Wellington between the first and second TestsAny suggestion an influx of new players will merely widen an existing split between Test players and the rest of the squad, however, has been flatly denied Steve Hansen, the All Blacks coach, said this week he felt the touring team had already divided into midweek and Saturday sides but the Saracens lock George Kruis insists that perception is false Hes entitled to his opinion and hes obviously a well-respected coach but he doesnt know whats going on inside the camp, Kruis said",5
 He can have his opinion but weve bonded pretty well,1
The precise length of Farrells recovery period remains unclear but grade one quadriceps strains like the one he sustained in training usually take between seven and 10 days to recover,1
" That leaves him touch and go to feature at Eden Park but the Lions do have one advantage in the shape of Phil Morrow, Saracens performance director, who is part of the strength and conditioning team on this tour If anyone should know how to get Farrell back to fitness it is the Ulsterman and Kruis also confirmed the fly-half will do everything in his power to be involvedHe is professional and hed do whatever it takes",3
" Phils dealt with him for the last five to six years now so hell know what will get him goingIf Farrell fails to make it and Jonathan Sexton picks up a knock against the Maori All Blacks, the Lions could well be down to their third choice No10, Waless Dan Biggar",2
" That possibility lends a further layer of intrigue to the fixture, although Gatlands players are determined not to panic",1
"I dont know if it will be a major blow to the squad, said Sean OBrien, looking forward to underlining his own claims for a place in the starting Test back row [Farrell] has a lot of experience, has been playing very well and hes a good leader He will obviously be a loss but theres other lads there to fill that voidThe Maori All Blacks will provide no respite as they seek to repeat their 19-13 victory over the Lions on the 2005 tour They possess a good lineout threat and have as lethal a backline as the visitors will have experienced on this expedition to date",5
" The Lions aggressive rush defence is not always easy to outwit but their opponents will have the skill and pace to test that theory with artful little chips in behindUltimately this tour is all about belief and OBrien, for one, still says New Zealand should be wary despite their warm-up rout of Samoa: I dont see an aura in terms of them being unbeatable Theyre a group of guys exactly like us who play rugby",3
" Anything can happen on the dayThe Lions will also be keen to impress the referee Jaco Peyper, who will preside over the first Test at Eden Park, too",2
Judy Murray and Heather Stanning are among the leading sporting figures to feature in the Queens birthday honours list,1
